NOMBRE OLT,SLOT,PTO,IP,CABLE,SPLITTER
OH_CORHICANA_I_5800_Monteria_LaCastellana,5,2,10.37.50.50,3,1
OH_RISALQDAS_I_7360_DQuebradas_Centro,14,12,10.37.54.174,3,1
OH_VALALBUGB_I_7360_Buga_Centro_2,4,5,10.37.55.86,3,1
OH_NARHICTRB_I_5800_Pasto_Centro_2,3,1,10.37.60.82,3,1
OH_SANALPSTD_I_7360_Piedecuesta_4,4,7,10.37.55.210,3,1
OH_ANTALRGRO_I_7360_Rionegro_Centro,8,11,10.37.54.210,3,1
OH_VALALJNDC_I_7360_Jamundi_Centro_3,13,1,10.37.53.246,3,1
OH_SUCHISEJO_I_5800_Sincelejo_Centro,4,1,10.37.50.62,3,1
OH_CORALMTRO_I_7360_Monteria_Centro_1,7,15,10.37.50.150,3,1
OH_CAUALPYAN_I_7360_Popayan_Centro_1,15,7,10.37.54.78,3,1
OH_CALALMTES_I_7360_Manizales_Cervantes_1,12,12,10.37.53.98,3,1
OH_CUNALFTRB_I_7360_Fusagasuga_Centro_1,8,3,10.37.50.166,3,1
OH_RISALPTRB_I_7360_Pereira_Centro_2,1,8,10.37.53.154,3,1
OH_CUNHICENB_I_5800_Chia_Centro_2,1,1,10.37.52.114,3,1
OH_CUNALCICB_I_7360_Cajica_2,2,1,10.37.53.178,3,1
OH_NARHIILES_I_5800_Ipiales_Centro,8,2,10.37.50.238,3,1
OH_CUNHIZIRB_I_5800_Zipaquira_Centro_2,1,1,10.37.52.170,3,1
OH_NARHIVLES_I_5800_Pasto_Versalles,7,2,10.37.50.54,3,1
OH_BOYALTNJC_I_7360_Tunja_Centro_3,6,7,10.37.53.186,3,1
OH_CESHIENZA_I_5800_Valledupar_Esperanza,7,6,10.37.50.82,3,1
OH_CESHISVAR_I_5800_Valledupar_SimonBolivar,5,0,10.37.50.90,3,1
OH_METALCTRB_I_7360_Villavicencio_Centro_2,1,2,10.37.53.22,3,1
OH_METHIENZA_I_5800_Villavicencio_Esperanza,4,0,10.37.40.30,3,1
OH_METHIVTIB_I_5800_Villavicencio_VillaOrtiz_2,1,14,10.37.60.74,3,1
OH_VALALRGIE_I_7360_Cali_Refugio_5,12,7,10.37.55.62,3,1
OH_VALALVILF_I_7360_Cali_ValledeLili_6,1,1,10.37.55.70,3,1
OH_ANTALBLLB_I_7360_Bello_Centro_2,2,16,10.37.54.250,3,1
OH_CESALAICA_I_7360_Aguachica_Centro,18,16,10.37.54.226,3,1
OH_BOYALMCAS_I_7360_Tunja_Muiscas_1,8,16,10.37.50.162,3,1
OH_IBAALPADE_I_7360_Ibague_Piedrapintada_5,3,12,10.37.55.114,3,1
OH_NORHIVLUB_I_5800_VillaDelRosario_Club,12,11,10.37.40.42,3,1
OH_CASALYPAL_I_7360_Yopal_Centro,15,14,10.37.65.90,3,1
OH_ATLHIVRIB_I_5800_Barranquilla_Victoria_2,8,10,10.37.52.6,4,1
OH_ATLALDIAD_I_7360_Barranquilla_Delicias_4,4,7,10.37.55.122,4,1
OH_ATLALTDAD_I_7360_Barranquilla_Trinidad,13,5,10.37.54.246,4,1
OH_ATLALSNTC_I_7360_Barranquilla_SanVicente_3,16,1,10.37.50.198,4,1
OH_ATLHINNTB_I_5800_Barranquilla_NuevoHorizonte_2,5,1,10.37.40.110,4,1
OH_BOGHIMCOB_I_5800_53000_Marruecos_2,7,1,10.37.52.154,4,1
OH_BOGALEIVB_I_7360_32050_Engativa_2,18,4,10.37.54.238,4,1
OH_BOGALMATF_I_7360_21000_Morato_6,7,5,10.37.54.90,4,1
OH_BOGALGDOB_I_7360_CentrodeGravedad2_2,7,7,10.37.54.122,4,1
OH_BOGALVRIB_I_7360_23000_VillaMaria_2,13,9,10.37.50.178,4,1
OH_BOGHIEOLA_I_5800_23106_LaEspanola,12,0,10.37.60.18,4,1
OH_BOGALCGOS_I_7360_32030_BogotaColfrigos,18,1,10.37.54.118,4,1
OH_SANALPQUE_I_7360_Bucaramanga_Parque_1,7,5,10.37.50.138,4,1
OH_SANALCTRO_I_7360_Bucaramanga_Centro_1,6,12,10.37.50.114,4,1
OH_SANALFIDA_I_7360_Bucaramanga_Florida_1,7,15,10.37.50.130,4,1
OH_SANHIALEB_I_5800_Bucaramanga_Arenales_2,3,7,10.37.60.66,4,1
OH_SANALCROS_I_7360_Bucaramanga_Comuneros_1,6,7,10.37.50.122,4,1
OH_SANALCERA_I_7360_Bucaramanga_Cabecera_1,8,4,10.37.50.106,4,1
OH_SANALCELA_I_7360_Bucaramanga_Ciudadela_1,7,11,10.37.50.118,4,1
OH_VALHICLOF_I_5800_Cali_SWColon_6,1,1,10.37.52.206,4,1
OH_VALALAOPD_I_7360_Cali_Acopi_4,15,4,10.37.55.126,4,1
OH_VALALCEAG_I_7360_Cali_CaminoReal_7,5,11,10.37.55.234,4,1
OH_BOLALTCED_I_7360_Cartagena_Torices_4,5,9,10.37.55.54,4,1
OH_NORHIAERO_I_5800_Cucuta_AVCero,7,8,10.37.40.14,4,1
OH_NORHIPANB_I_5800_Cucuta_Panamericano_2,1,0,10.37.40.106,4,1
OH_TOLHIMITB_I_5800_Ibague_Margarita_2,3,5,10.37.40.10,4,1
OH_ANTALFICO_I_7360_Medellin_Federico_1,14,13,10.37.54.66,4,1
OH_ANTALCLLB_I_7360_Medellin_Castilla_2,5,2,10.37.55.90,4,1
OH_ANTHIAUEB_I_5800_Medellin_Aranjuez_2,11,0,10.37.52.74,4,1
OH_HUIALCBAS_I_7360_Neiva_Ceibas_1,7,10,10.37.50.154,4,1
OH_MAGHISIVO_I_5800_SantaMarta_Polideportivo,12,5,10.37.50.10,4,1
OH_MAGALCELB_I_7360_SantaMarta_Ciudadela_2,4,12,10.37.53.166,4,1
OH_CUNALGUNB_I_7360_CentrodeGravedad1_2,8,9,10.37.54.50,4,1
OH_ATLHISDAB_I_5800_Soledad_2000_2,4,6,10.37.52.86,4,1
OH_NARHIVLEB_I_5800_Pasto_Versalles_2,2,7,10.37.51.30,4,1
OH_NARHIILEB_I_5800_Ipiales_Centro_2,1,8,10.37.60.70,4,1
OH_SANALBEJB_I_7360_Barrancabermeja_Centro_2,4,9,10.37.54.26,4,1
OH_RISALQDAS_I_7360_DQuebradas_Centro,16,1,10.37.54.174,4,1
OH_NARHICTRB_I_5800_Pasto_Centro_2,5,13,10.37.60.82,4,1
OH_SUCALSEJB_I_7360_Sincelejo_Centro_2,3,6,10.37.54.82,4,1
OH_SANALPSTD_I_7360_Piedecuesta_4,12,1,10.37.55.210,4,1
OH_ANTALRGRO_I_7360_Rionegro_Centro,16,5,10.37.54.210,4,1
OH_VALHITLUC_I_5800_Tulua_centro_3,2,3,10.37.53.58,4,1
OH_CORALMTRO_I_7360_Monteria_Centro_1,8,14,10.37.50.150,4,1
OH_CUNHICENB_I_5800_Chia_Centro_2,5,8,10.37.52.114,4,1
OH_CUNALCICB_I_7360_Cajica_2,6,9,10.37.53.178,4,1
OH_CUNHIZIRB_I_5800_Zipaquira_Centro_2,4,3,10.37.52.170,4,1
OH_CESHISVAR_I_5800_Valledupar_SimonBolivar,14,1,10.37.50.90,4,1
OH_CESHIENZB_I_5800_Valledupar_Esperanza_2,1,9,10.37.51.66,4,1
OH_METHIENZB_I_5800_Villavicencio_Esperanza_2,1,2,10.37.40.154,4,1
OH_METHIVTIB_I_5800_Villavicencio_VillaOrtiz_2,5,0,10.37.60.74,4,1
OH_ANTALBLLO_I_7360_Bello_Centro,12,6,10.37.54.114,4,1
OH_VALALVILF_I_7360_Cali_ValledeLili_6,3,4,10.37.55.70,4,1
OH_CALALMTEB_I_7360_Manizales_Cervantes_2,12,1,10.37.55.10,4,1
OH_BOLALCDEJ_I_7360_Cartagena_Badel_10,1,1,10.37.55.146,4,1
OH_IBAALPADF_I_7360_Ibague_Piedrapintada_6,1,1,10.37.55.134,4,1
OH_VALALMNEF_I_7360_Cali_MakroCaney_6,1,8,10.37.55.102,4,1
OH_CASALYPAB_I_7360_Yopal_Centro_2,5,9,10.37.65.214,4,1
OH_QUIHIASUB_I_5800_Armenia_Sur_2,16,14,10.37.52.50,5,1
OH_ATLHIVRIC_I_5800_Barranquilla_Victoria_3,3,4,10.37.52.10,5,1
OH_ATLHIDIAC_I_5800_Barraquilla_Delicias_3,2,10,10.37.51.14,5,1
OH_ATLHICTRO_I_5800_Barranquilla_Centro,14,7,10.37.40.18,5,1
OH_BOGALEIVB_I_7360_32050_Engativa_2,4,3,10.37.54.238,5,1
OH_BOGALMATF_I_7360_21000_Morato_6,14,4,10.37.54.90,5,1
OH_BOGALMCOD_I_7360_53000_Marruecos_4,13,1,10.37.53.194,5,1
OH_BOGHIEOLB_I_5800_23106_LaEspanola_2,7,10,10.37.60.26,5,1
OH_BOGALASTF_I_7360_11000_Autopista_6,2,12,10.37.60.34,5,1
OH_SANALPQUE_I_7360_Bucaramanga_Parque_1,8,13,10.37.50.138,5,1
OH_SANALDNTE_I_7360_Bucaramanga_Diamante_1,5,7,10.37.50.126,5,1
OH_SANALCTRO_I_7360_Bucaramanga_Centro_1,8,10,10.37.50.114,5,1
OH_SANALFIDA_I_7360_Bucaramanga_Florida_1,12,12,10.37.50.130,5,1
OH_SANHICELC_I_5800_Bucaramanga_Ciudadela_3,3,6,10.37.52.26,5,1
OH_SANALCERA_I_7360_Bucaramanga_Cabecera_1,14,7,10.37.50.106,5,1
OH_VALHICLOF_I_5800_Cali_SWColon_6,2,14,10.37.52.206,5,1
OH_BOLHICDEL_I_5800_Cartagena_Badel,11,6,10.37.40.6,5,1
OH_BOLHICTRB_I_5800_Cartagena_Centro_2,1,0,10.37.40.2,5,1
OH_BOLALTCED_I_7360_Cartagena_Torices_4,13,3,10.37.55.54,5,1
OH_NORALAERE_I_7360_Cucuta_AVCero_5,1,16,10.37.55.158,5,1
OH_TOLALMITF_I_7360_Ibague_Margarita_6,8,12,10.37.55.218,5,1
OH_ANTALFICB_I_7360_Medellin_Federico_2,6,4,10.37.54.142,5,1
OH_ANTHIAUEB_I_5800_Medellin_Aranjuez_2,6,0,10.37.52.74,5,1
OH_HUIALCBAS_I_7360_Neiva_Ceibas_1,13,5,10.37.50.154,5,1
OH_MAGALCELB_I_7360_SantaMarta_Ciudadela_2,7,5,10.37.53.166,5,1
OH_CUNALGUNO_I_7360_CentrodeGravedad1_1,15,1,10.37.53.6,5,1
OH_ATLALSDAD_I_7360_Soledad_2000_4,18,7,10.37.54.86,5,1
OH_SANALPSTB_I_7360_Piedecuesta_2,6,14,10.37.52.134,5,1
OH_NARALCTRO_I_7360_Pasto_Centro_1,7,12,10.37.50.158,5,1
OH_SUCALSEJB_I_7360_Sincelejo_Centro_2,12,5,10.37.54.82,5,1
OH_CUNALZIRC_I_7360_Zipaquira_Centro_3,3,14,10.37.53.110,5,1
OH_VALHITLUC_I_5800_Tulua_centro_3,7,9,10.37.53.58,5,1
OH_CUNALGDOC_I_7360_Girardot_Centro_3,2,11,10.37.54.126,5,1
OH_RISALPTRB_I_7360_Pereira_Centro_2,3,14,10.37.53.154,5,1
OH_CUNHICENB_I_5800_Chia_Centro_2,11,1,10.37.52.114,5,1
OH_CUNALCICB_I_7360_Cajica_2,13,14,10.37.53.178,5,1
OH_CORALMTRC_I_7360_Monteria_Centro_3,7,13,10.37.54.70,5,1
OH_CESHISVAB_I_5800_Valledupar_SimonBolivar_2,5,15,10.37.52.122,5,1
OH_METHIENZB_I_5800_Villavicencio_Esperanza_2,1,12,10.37.40.154,5,1
OH_ANTALBLLO_I_7360_Bello_Centro,15,15,10.37.54.114,5,1
OH_VALALVILE_I_7360_Cali_ValledeLili_5,1,1,10.37.55.66,5,1
OH_RISALQDAB_I_7360_DQuebradas_Centro_2,2,9,10.37.65.10,5,1
OH_ANTALRGRB_I_7360_Rionegro_Centro_2,1,2,10.37.65.58,5,1
OH_ANTALCLLB_I_7360_Medellin_Castilla_2,16,11,10.37.55.90,5,1
OH_IBAALPADF_I_7360_Ibague_Piedrapintada_6,1,15,10.37.55.134,5,1
OH_VALALMNEF_I_7360_Cali_MakroCaney_6,2,15,10.37.55.102,5,1
OH_BOGALCGOC_I_7360_32030_Bogota_Colfrigos_3,1,2,10.37.65.22,5,1
OH_VALALAOPF_I_7360_Cali_Acopi_6,1,2,10.37.65.26,5,1
OH_CAUALPYAB_I_7360_Popayan_Centro_2,14,5,10.37.55.82,5,1
OH_ATLALVRID_I_7360_Barranquilla_Victoria_4,12,12,10.37.53.126,6,1
OH_ATLALCTRC_I_7360_Barranquilla_Centro_3,2,10,10.37.54.14,6,1
OH_BOGHIVRIA_I_5800_VillaMaria_23000,11,6,10.37.50.46,6,1
OH_BOGHICTRB_I_5800_51261_Centro_2,7,0,10.37.52.94,6,1
OH_BOGALMATF_I_7360_21000_Morato_6,15,11,10.37.54.90,6,1
OH_BOGALMCOD_I_7360_53000_Marruecos_4,4,9,10.37.53.194,6,1
OH_BOGHIEOLB_I_5800_23106_LaEspanola_2,5,0,10.37.60.26,6,1
OH_BOGALGDOB_I_7360_CentrodeGravedad2_2,5,3,10.37.54.122,6,1
OH_BOGALASTB_I_7360_11000_Autopista_2,14,15,10.37.50.186,6,1
OH_SANALPQUE_I_7360_Bucaramanga_Parque_1,15,4,10.37.50.138,6,1
OH_SANALDNTE_I_7360_Bucaramanga_Diamante_1,6,14,10.37.50.126,6,1
OH_SANALCTRO_I_7360_Bucaramanga_Centro_1,7,11,10.37.50.114,6,1
OH_SANALFIDA_I_7360_Bucaramanga_Florida_1,14,10,10.37.50.130,6,1
OH_SANALCERB_I_7360_Bucaramanga_Cabecera_2,3,2,10.37.50.110,6,1
OH_SANALCELA_I_7360_Bucaramanga_Ciudadela_1,12,6,10.37.50.118,6,1
OH_VALHIMNEC_I_5800_Cali_MakroCaney_3,1,10,10.37.51.62,6,1
OH_VALALCLOG_I_7360_Cali_SWColon_7,2,15,10.37.54.162,6,1
OH_VALALVILD_I_7360_Cali_ValledeLili_4,1,9,10.37.53.62,6,1
OH_BOLHITCEC_I_5800_Cartagena_Torices_3,14,14,10.37.53.38,6,1
OH_BOLHICTRB_I_5800_Cartagena_Centro_2,3,0,10.37.40.2,6,1
OH_BOLHICDEC_I_5800_Cartagena_Badel_3,5,7,10.37.50.214,6,1
OH_NORALAERE_I_7360_Cucuta_AVCero_5,1,1,10.37.55.158,6,1
OH_IBAHIPADC_I_5800_Ibague_Piedrapintada_3,5,3,10.37.52.34,6,1
OH_TOLHIMITB_I_5800_Ibague_Margarita_2,12,0,10.37.40.10,6,1
OH_ANTHIAUEC_I_5800_Medellin_Aranjuez_3,11,5,10.37.53.70,6,1
OH_ANTALFICB_I_7360_Medellin_Federico_2,14,12,10.37.54.142,6,1
OH_HUIALCBAC_I_7360_Neiva_Ceibas_3,5,5,10.37.53.238,6,1
OH_CUNALSTRE_I_7360_Soacha_Centro_5,3,11,10.37.55.26,6,1
OH_CUNALGUNB_I_7360_CentrodeGravedad1_2,18,9,10.37.54.50,6,1
OH_ATLALSDAC_I_7360_Soledad_2000_3,4,11,10.37.53.230,6,1
OH_CALALMTRB_I_7360_Manizales_Centro_2,17,1,10.37.53.150,6,1
OH_SANALPSTB_I_7360_Piedecuesta_2,6,10,10.37.52.134,6,1
OH_NARALCTRO_I_7360_Pasto_Centro_1,18,9,10.37.50.158,6,1
OH_SUCALSEJB_I_7360_Sincelejo_Centro_2,16,9,10.37.54.82,6,1
OH_CUNALZIRC_I_7360_Zipaquira_Centro_3,8,7,10.37.53.110,6,1
OH_VALHITLUC_I_5800_Tulua_centro_3,11,13,10.37.53.58,6,1
OH_RISALPTRB_I_7360_Pereira_Centro_2,16,13,10.37.53.154,6,1
OH_CUNALCICB_I_7360_Cajica_2,17,10,10.37.53.178,6,1
OH_CESALSVAD_I_7360_Valledupar_SimonBolivar_4,8,9,10.37.55.78,6,1
OH_METHIENZB_I_5800_Villavicencio_Esperanza_2,7,13,10.37.40.154,6,1
OH_ANTALCLLB_I_7360_Medellin_Castilla_2,17,13,10.37.55.90,6,1
OH_RISALQDAB_I_7360_DQuebradas_Centro_2,7,9,10.37.65.10,6,1
OH_ATLALVRID_I_7360_Barranquilla_Victoria_4,5,6,10.37.53.126,7,1
OH_BOGHIEOLB_I_5800_23106_LaEspanola_2,11,4,10.37.60.26,7,1
OH_BOGALVRIB_I_7360_23000_VillaMaria_2,8,10,10.37.50.178,7,1
OH_BOGALASTB_I_7360_11000_Autopista_2,5,8,10.37.50.186,7,1
OH_BOGALMCOE_I_7360_53000_Marruecos_5,12,7,10.37.54.54,7,1
OH_SANALDNTE_I_7360_Bucaramanga_Diamante_1,8,7,10.37.50.126,7,1
OH_SANALCTRO_I_7360_Bucaramanga_Centro_1,12,15,10.37.50.114,7,1
OH_SANALPQUB_I_7360_Bucaramanga_Parque_2,2,6,10.37.50.142,7,1
OH_SANALFIDA_I_7360_Bucaramanga_Florida_1,15,1,10.37.50.130,7,1
OH_SANALCERB_I_7360_Bucaramanga_Cabecera_2,5,7,10.37.50.110,7,1
OH_BOLALTCEE_I_7360_Cartagena_Torices_5,2,2,10.37.55.58,7,1
OH_BOLHICTRB_I_5800_Cartagena_Centro_2,5,0,10.37.40.2,7,1
OH_BOLHICDEC_I_5800_Cartagena_Badel_3,11,15,10.37.50.214,7,1
OH_NORALAERE_I_7360_Cucuta_AVCero_5,4,12,10.37.55.158,7,1
OH_IBAHIPADC_I_5800_Ibague_Piedrapintada_3,7,10,10.37.52.34,7,1
OH_TOLHIMITC_I_5800_Ibague_Margarita_3,1,11,10.37.52.146,7,1
OH_ANTALAUED_I_7360_Medellin_Aranjuez_4,5,12,10.37.53.106,7,1
OH_HUIALCBAC_I_7360_Neiva_Ceibas_3,2,10,10.37.53.238,7,1
OH_CUNALSTRD_I_7360_Soacha_Centro_4,15,9,10.37.54.154,7,1
OH_ATLALSDAD_I_7360_Soledad_2000_4,7,4,10.37.54.86,7,1
OH_VALALTLUD_I_7360_Tulua_centro_4,5,10,10.37.53.170,7,1
OH_SANALPSTB_I_7360_Piedecuesta_2,13,11,10.37.52.134,7,1
OH_CUNALVTRC_I_7360_Facatativa_centro_3,2,2,10.37.53.210,7,1
OH_RISALPTRB_I_7360_Pereira_Centro_2,7,1,10.37.53.154,7,1
OH_NARALCTRC_I_7360_Pasto_Centro_3,4,11,10.37.54.74,7,1
OH_CESALSVAC_I_7360_Valledupar_SimonBolivar_3,6,13,10.37.54.58,7,1
OH_METHIENZC_I_5800_Villavicencio_Esperanza_3,1,6,10.37.52.166,7,1
OH_BOGALGDOF_I_7360_CentrodeGravedad2_6,13,1,10.37.65.18,7,1
OH_RISALQDAC_I_7360_DQuebradas_Centro_3,5,3,10.37.65.194,7,1
OH_QUIHIGLAD_I_5800_Armenia_Galan_4,3,6,10.37.53.30,8,1
OH_BOGHIEOLB_I_5800_23106_LaEspanola_2,13,9,10.37.60.26,8,1
OH_BOGHIVRIE_I_5800_VillaMaria_23000_5,2,14,10.37.52.18,8,1
OH_BOGALGDOC_I_7360_CentrodeGravedad2_3,5,1,10.37.55.50,8,1
OH_BOGALMCOE_I_7360_53000_Marruecos_5,18,11,10.37.54.54,8,1
OH_SANHICELB_I_5800_Bucaramanga_Ciudadela_2,4,14,10.37.51.10,8,1
OH_SANHIDNTB_I_5800_Bucaramanga_Diamante_2,3,2,10.37.60.54,8,1
OH_SANALFIDB_I_7360_Bucaramanga_Florida_2,1,5,10.37.50.134,8,1
OH_SANALPQUB_I_7360_Bucaramanga_Parque_2,7,3,10.37.50.142,8,1
OH_SANALCERB_I_7360_Bucaramanga_Cabecera_2,12,5,10.37.50.110,8,1
OH_VALHICGOC_I_5800_Cali_Chiminangos_3,1,1,10.37.52.174,8,1
OH_BOLHICDED_I_5800_Cartagena_Badel_4,2,1,10.37.51.18,8,1
OH_NORALAERD_I_7360_Cucuta_AVCero_4,7,6,10.37.53.90,8,1
OH_TOLHIMITC_I_5800_Ibague_Margarita_3,12,0,10.37.52.146,8,1
OH_ANTALAUEF_I_7360_Medellin_Aranjuez_6,5,6,10.37.54.30,8,1
OH_ANTALIGUD_I_7360_Itagui_Centro_4,1,2,10.37.54.202,8,1
OH_ATLALSDAC_I_7360_Soledad_2000_3,14,4,10.37.53.230,8,1
OH_SANALPSTC_I_7360_Piedecuesta_3,7,9,10.37.53.78,8,1
OH_RISALPTRB_I_7360_Pereira_Centro_2,17,13,10.37.53.154,8,1
OH_CUNHIMTRC_I_5800_Madrid_Centro_3,3,8,10.37.52.66,8,1
OH_CESALSVAC_I_7360_Valledupar_SimonBolivar_3,16,5,10.37.54.58,8,1
OH_METHIENZC_I_5800_Villavicencio_Esperanza_3,5,12,10.37.52.166,8,1
OH_NARALCTRC_I_7360_Pasto_Centro_3,8,7,10.37.54.74,8,1
OH_ANTALCLLC_I_7360_Medellin_Castilla_3,6,6,10.37.65.34,8,1
OH_QUIHIGLAD_I_5800_Armenia_Galan_4,6,11,10.37.53.30,9,1
OH_BOGALMATG_I_7360_21000_Morato_7,8,15,10.37.54.94,9,1
OH_BOGALASTC_I_7360_11000_Autopista_3,8,14,10.37.50.190,9,1
OH_BOGHIVRID_I_5800_VillaMaria_23000_4,1,15,10.37.52.14,9,1
OH_SANHIDNTB_I_5800_Bucaramanga_Diamante_2,1,10,10.37.60.54,9,1
OH_SANALFIDB_I_7360_Bucaramanga_Florida_2,2,14,10.37.50.134,9,1
OH_SANALPQUB_I_7360_Bucaramanga_Parque_2,8,16,10.37.50.142,9,1
OH_SANHICELC_I_5800_Bucaramanga_Ciudadela_3,1,1,10.37.52.26,9,1
OH_SANALCERB_I_7360_Bucaramanga_Cabecera_2,13,5,10.37.50.110,9,1
OH_VALHICGOC_I_5800_Cali_Chiminangos_3,3,7,10.37.52.174,9,1
OH_BOLHICDED_I_5800_Cartagena_Badel_4,8,10,10.37.51.18,9,1
OH_TOLHIMITC_I_5800_Ibague_Margarita_3,13,0,10.37.52.146,9,1
OH_ANTALIGUD_I_7360_Itagui_Centro_4,7,10,10.37.54.202,9,1
OH_ANTALAUED_I_7360_Medellin_Aranjuez_4,13,15,10.37.53.106,9,1
OH_ATLALSDAC_I_7360_Soledad_2000_3,18,7,10.37.53.230,9,1
OH_CUNHIMTRC_I_5800_Madrid_Centro_3,5,7,10.37.52.66,9,1
OH_CESALSVAD_I_7360_Valledupar_SimonBolivar_4,6,9,10.37.55.78,9,1
OH_CUNALSTRE_I_7360_Soacha_Centro_5,13,4,10.37.55.26,9,1
OH_NARALCTRC_I_7360_Pasto_Centro_3,16,8,10.37.54.74,9,1
OH_ANTALCLLC_I_7360_Medellin_Castilla_3,16,8,10.37.65.34,9,1
OH_BOGALMATG_I_7360_21000_Morato_7,14,1,10.37.54.94,10,1
OH_BOGALASTC_I_7360_11000_Autopista_3,1,1,10.37.50.190,10,1
OH_BOGALMCOD_I_7360_53000_Marruecos_4,17,3,10.37.53.194,10,1
OH_BOGALVRIC_I_7360_23000_VillaMaria_3,8,7,10.37.50.182,10,1
OH_SANALPQUB_I_7360_Bucaramanga_Parque_2,13,4,10.37.50.142,10,1
OH_VALALCGOE_I_7360_Cali_Chiminangos_5,2,5,10.37.54.106,10,1
OH_BOLHICDEE_I_5800_Cartagena_Badel_5,1,6,10.37.52.30,10,1
OH_TOLALMITE_I_7360_Ibague_Margarita_5,1,4,10.37.53.234,10,1
OH_ANTALAUEE_I_7360_Medellin_Aranjuez_5,5,4,10.37.53.118,10,1
OH_CUNALSTRC_I_7360_Soacha_Centro_3,17,5,10.37.54.46,10,1
OH_ATLALSDAE_I_7360_Soledad_2000_5,1,15,10.37.55.18,10,1
OH_CESALSVAD_I_7360_Valledupar_SimonBolivar_4,13,3,10.37.55.78,10,1
OH_BOGALGDOF_I_7360_CentrodeGravedad2_6,12,5,10.37.65.18,10,1
OH_SANHIDNTC_I_5800_Bucaramanga_Diamante_3(Florida),1,1,10.37.51.2,10,1
OH_ANTALIGUE_I_7360_Itagui_Centro_5,1,7,10.37.65.186,10,1
OH_ANTALCLLD_I_7360_Medellin_Castilla_4,3,9,10.37.65.218,10,1
OH_BOGALMCOF_I_7360_53000_Marruecos_6,4,3,10.37.55.46,11,1
OH_BOGHIMATE_I_5800_21000_Morato_5,4,1,10.37.60.42,11,1
OH_BOGHIVRIE_I_5800_VillaMaria_23000_5,1,1,10.37.52.18,11,1
OH_SANALFIDB_I_7360_Bucaramanga_Florida_2,13,3,10.37.50.134,11,1
OH_SANALPQUB_I_7360_Bucaramanga_Parque_2,15,3,10.37.50.142,11,1
OH_SANHIDNTD_I_5800_Bucaramanga_Diamante_4,1,1,10.37.52.102,11,1
OH_VALALCGOE_I_7360_Cali_Chiminangos_5,2,7,10.37.54.106,11,1
OH_BOLHICDEE_I_5800_Cartagena_Badel_5,13,8,10.37.52.30,11,1
OH_TOLALMITE_I_7360_Ibague_Margarita_5,12,1,10.37.53.234,11,1
OH_ANTALAUED_I_7360_Medellin_Aranjuez_4,15,11,10.37.53.106,11,1
OH_ATLALSDAE_I_7360_Soledad_2000_5,4,13,10.37.55.18,11,1
OH_CUNHIMQRC_I_5800_Mosquera_Centro_3,1,1,10.37.52.78,11,1
OH_BOGALGDOE_I_7360_CentrodeGravedad2_5,15,1,10.37.65.14,11,1
OH_BOGALASTH_I_7360_11000_Autopista_8,2,1,10.37.55.118,11,1
OH_ANTALCLLD_I_7360_Medellin_Castilla_4,13,6,10.37.65.218,11,1
OH_BOGALASTI_I_7360_11000_Autopista_9,1,7,10.37.55.182,12,1
OH_BOGHIVRIF_I_5800_VillaMaria_23000_6,2,11,10.37.52.22,12,1
OH_BOGHIMATE_I_5800_21000_Morato_5,12,14,10.37.60.42,12,1
OH_SANALPQUC_I_7360_Bucaramanga_Parque_3,2,1,10.37.50.146,12,1
OH_SANHIFIDC_I_5800_Bucaramanga_Florida_3,2,0,10.37.60.62,12,1
OH_VALALCGOE_I_7360_Cali_Chiminangos_5,1,2,10.37.54.106,12,1
OH_BOLALCDEF_I_7360_Cartagena_Badel_6,1,10,10.37.53.142,12,1
OH_TOLALMITE_I_7360_Ibague_Margarita_5,14,15,10.37.53.234,12,1
OH_ANTALAUEE_I_7360_Medellin_Aranjuez_5,14,5,10.37.53.118,12,1
OH_ATLALSDAE_I_7360_Soledad_2000_5,12,11,10.37.55.18,12,1
OH_CUNHIMQRC_I_5800_Mosquera_Centro_3,6,7,10.37.52.78,12,1
OH_CUNALSTRE_I_7360_Soacha_Centro_5,16,10,10.37.55.26,12,1
OH_BOGALGDOH_I_7360_CentrodeGravedad2_8,18,8,10.37.65.198,12,1
OH_BOGALVRIG_I_7360_VillaMaria_23000_7,5,13,10.37.53.74,13,1
OH_SANALPQUC_I_7360_Bucaramanga_Parque_3,6,1,10.37.50.146,13,1
OH_SANHIFIDC_I_5800_Bucaramanga_Florida_3,3,5,10.37.60.62,13,1
OH_VALALCGOD_I_7360_Cali_Chiminangos_4,15,15,10.37.53.250,13,1
OH_BOLALCDEG_I_7360_Cartagena_Badel_7,1,5,10.37.53.226,13,1
OH_ANTALAUEF_I_7360_Medellin_Aranjuez_6,1,2,10.37.54.30,13,1
OH_ATLALSDAE_I_7360_Soledad_2000_5,18,4,10.37.55.18,13,1
OH_BOGALASTH_I_7360_11000_Autopista_8,13,14,10.37.55.118,13,1
OH_BOGHIVRIE_I_5800_VillaMaria_23000_5,7,5,10.37.52.18,14,1
OH_BOGALGDOD_I_7360_CentrodeGravedad2_4,1,13,10.37.55.170,14,1
OH_SANALFIDD_I_7360_Bucaramanga_Florida_4,1,9,10.37.52.250,14,1
OH_VALALCLOG_I_7360_Cali_SWColon_7,7,1,10.37.54.162,14,1
OH_BOGALGDOS_I_7360_CentrodeGravedad2_1,17,7,10.37.53.242,15,1
