CINUM,TIPO_EQUIPO,DESCRIPTION,CLASSSTRUCTUREID,DESCRIPTIONCLASSTRUCTUREID,CILOCATION,Direeción,JERARQUIA,STATUS,SIT_LOCATION,SIT_DESCRIPTION,OPERACION,PERSONGROUP,DIRECCION_IP,NOMBRE_OSS,DIRECCION_IP - NOMBRE_OSS,ZONA_OPERACIONES,ZONA_COMERCIAL,DEPTO_LOCATION,DEPTO_DESCRIPTION,MUN_LOCATION,MUN_DESCRIPTION,LOC_LOCATION,LOC_DESCRIPTION,BASERVICIO,DXSERVICIO,LINEAS_SERV,CIRCUITOS_SER,E1_SER,IPTV_SERVICIO,FABRICANTE,TIPO_SERVICIO,RED,PROVEEDOR_RED_PR,COMUNA_PR,POLIGONO_PR,REGION_PR,ZONA_OPERATIVA_PR,MES Clousing,MES,Año,Fecha Ope,Ing PE,Latitud,Longitud,Sala,Fila,Rack,Olt Corto,Fecha Cosecha,NUEVA ZONA ONNET,ZONA Secuoya,ZONA Dane,SIT_LOCATION2
OLT_FTTH_S21114_01,OLT_FTTH,MA5800T OH_MAGHISTRO_I_5800_SANTAMARTA_CENTRO / OLT_FTTH / OLT_FTTH_S21114_01,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S21114,CLL 12 5-30,P_3,OPERATING,S21114,SANTA_MARTA_CENTRO,COLTEL,O_CAMBA,10.37.50.6,OH_MAGHISTRO_I_5800_SantaMarta_Centro,10.37.50.6 - OH_MAGHISTRO_I_5800_SantaMarta_Centro,CARIBE,CARIBE,D47,MAGDALENA,M47001,SANTA MARTA,47001000,SANTA MARTA,"2.509,00",",00","2.049,00",",00",",00","937,00",HUAWEI,DATOS,FIJA-MOVISTAR,INFRACO,SANTA MARTA,MAGDALENA (SANTA MARTA),CARIBE,CARIBE,Enero,ene-22,2022,,Jhon Fredy Lizarazo Rivera,11.24547,-74.20989,Transmisión Piso1,1,1A,OH_MAGHISTRO_I_5800,2022-01-01T00:00:00,CARIBE NORTE,CARIBE,Zona1,S651
OLT_FTTH_S21164_01,OLT_FTTH,ISAM7360 OH_METALAIAS_I_7360_ACACIAS_CENTRO / OLT_FTTH / OLT_FTTH_S21164_01,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S21164,CARRERA 14 # 13 - 20,P_2,OPERATING,S21164,ACACIAS_CENTRO,COLTEL,O_CAMSO,10.37.54.98,OH_METALAIAS_I_7360_Acacias_Centro,10.37.54.98 - OH_METALAIAS_I_7360_Acacias_Centro,SURORIENTE,SURORIENTE,D50,META,M50006,ACACIAS,50006000,ACACIAS,"113,00",",00","113,00",",00",",00","44,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,ACACIAS,META (VILLAVICENCIO/ACACIAS),ORIENTE,ORIENTE,Abril,abr-23,2023,,Jefrey Arevalo Romero ,3.985615,-73.757496,Transmision ,2,2A,OH_METALAIAS_I_7360,2023-03-01T00:00:00,BOGOTA SUR,ORIENTE,Zona1,S14048
OLT_FTTH_S21224_02,OLT_FTTH,ISAM7360 OH_METALCAMA_I_7360_ VILLAVICENCIO_CATAMA_1 / OLT_FTTH / OLT_FTTH_S21224_02,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S21224,CALLE 35 # 15 - 45,D_3,OPERATING,S21224,VILLAVICENCIO_CATAMA,COLTEL,O_CAMSO,10.37.53.14,OH_METALCAMA_I_7360_Villavicencio_Catama_1,10.37.53.14 - OH_METALCAMA_I_7360_Villavicencio_Catama_1,SURORIENTE,SURORIENTE,D50,META,M50001,VILLAVICENCIO,50001012,CIUDAD PORFIA,"46,00",",00","46,00",",00",",00","4,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,VILLAVICENCIO,META (VILLAVICENCIO/ACACIAS),ORIENTE,ORIENTE,Octubre,2026-10-22T00:00:00,2022,,Jefrey Arevalo Romero ,4.13718,-73.58852,PI,2,1a,OH_METALCAMA_I_7360,2022-09-01T00:00:00,BOGOTA SUR,ORIENTE,Zona1,S9120
OLT_FTTH_S23507_01,OLT_FTTH,ISAM7360 OH_METALCARE_I_7360_VILLAVICENCIO_CATUMARE_1 / OLT_FTTH / OLT_FTTH_S23507_01,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S23507,CARRERA 48 SUR # 19A - 40,P_3,OPERATING,S23507,VILLAVICENCIO_CATUMARE,COLTEL,O_CAMSO,10.37.53.18,OH_METALCARE_I_7360_Villavicencio_Catumare_1,10.37.53.18 - OH_METALCARE_I_7360_Villavicencio_Catumare_1,SURORIENTE,SURORIENTE,D50,META,M50001,VILLAVICENCIO,50001000,VILLAVICENCIO,"14,00",",00","14,00",",00",",00","2,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,VILLAVICENCIO,META (VILLAVICENCIO/ACACIAS),ORIENTE,ORIENTE,Octubre,2026-10-22T00:00:00,2022,,Jefrey Arevalo Romero ,4.10852,-73.65448,PI,1,1b,OH_METALCARE_I_7360,2022-09-01T00:00:00,BOGOTA SUR,ORIENTE,Zona1,S9120
OLT_FTTH_S23846_02,OLT_FTTH,ISAM7360 OH_METALCTRB_I_7360_VILLAVICENCIO_CENTRO_2 / OLT_FTTH / OLT_FTTH_S23846_02,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S23846,CALLE 37  32 - 26 EDIFICIO CENTRO,P_3,OPERATING,S23846,VILLAVICENCIO_CENTRO,COLTEL,O_CAMSO,10.37.53.22,OH_METALCTRB_I_7360_Villavicencio_Centro_2,10.37.53.22 - OH_METALCTRB_I_7360_Villavicencio_Centro_2,SURORIENTE,SURORIENTE,D50,META,M50001,VILLAVICENCIO,50001000,VILLAVICENCIO,"56,00",",00","56,00",",00",",00","2,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,VILLAVICENCIO,META (VILLAVICENCIO/ACACIAS),ORIENTE,ORIENTE,Agosto,ago-22,2022,,Jefrey Arevalo Romero ,4.15044,-73.63766,PI,1,1b,OH_METALCTRB_I_7360,2022-07-01T00:00:00,BOGOTA SUR,ORIENTE,Zona1,S28781
OLT_FTTH_S23846_03,OLT_FTTH,ISAM7360 OH_METALCTRC_I_7360_VILLAVICENCIO_CENTRO_3 / OLT_FTTH / OLT_FTTH_S23846_03,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S23846,CALLE 37  32 - 26 EDIFICIO CENTRO,P_3,OPERATING,S23846,VILLAVICENCIO_CENTRO,COLTEL,O_CAMSO,10.37.65.66,OH_METALCTRC_I_7360_Villavicencio_Centro_3,10.37.65.66 - OH_METALCTRC_I_7360_Villavicencio_Centro_3,SURORIENTE,SURORIENTE,D50,META,M50001,VILLAVICENCIO,50001000,VILLAVICENCIO,"5.652,00",",00","3.643,00",",00",",00","1.527,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,VILLAVICENCIO,META (VILLAVICENCIO/ACACIAS),ORIENTE,ORIENTE,Enero,ene-22,2022,,Jefrey Arevalo Romero ,4.15044,-73.63766,PI,1a,1,OH_METZTCTRO_I_C300,2022-01-01T00:00:00,BOGOTA SUR,ORIENTE,Zona1,S28781
OLT_FTTH_S20998_04,OLT_FTTH,ISAM7360 OH_METALENZD_I_7360_VILLAVICENCIO_ESPERANZA_4 / OLT_FTTH / OLT_FTTH_S20998_04,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S20998,CARRERA 48 # 13 - 220 VIII ETAPA LA ESPERANZA,P_1,OPERATING,S20998,VILLAVICENCIO_ESPERANZA,COLTEL,O_CAMSO,10.37.65.38,OH_METALENZD_I_7360_Villavicencio_Esperanza_4,10.37.65.38 - OH_METALENZD_I_7360_Villavicencio_Esperanza_4,SURORIENTE,SURORIENTE,D50,META,M50001,VILLAVICENCIO,50001000,VILLAVICENCIO,4,0,4,0,0,1,NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,VILLAVICENCIO,META (VILLAVICENCIO/ACACIAS),ORIENTE,ORIENTE,Junio,2026-06-24T00:00:00,2024,,Jefrey Arevalo Romero ,4.13277,-73.63582,,,,OH_METALENZD_I_7360,2024-05-01T00:00:00,BOGOTA SUR,ORIENTE,Zona1,S28781
OLT_FTTH_S23500_01,OLT_FTTH,ISAM7360 OH_METALPFIA_I_7360_VILLAVICENCIO_PORFIA_1 / OLT_FTTH / OLT_FTTH_S23500_01,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S23500,CALLE 54 SUR # 43-39,P_3,OPERATING,S23500,VILLAVICENCIO_PORFIA,COLTEL,O_CAMSO,10.37.53.26,OH_METALPFIA_I_7360_Villavicencio_Porfia_1,10.37.53.26 - OH_METALPFIA_I_7360_Villavicencio_Porfia_1,SURORIENTE,SURORIENTE,D50,META,M50001,VILLAVICENCIO,50001000,VILLAVICENCIO,"143,00",",00","143,00",",00",",00","34,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,VILLAVICENCIO,META (VILLAVICENCIO/ACACIAS),ORIENTE,ORIENTE,Septiembre,2026-09-22T00:00:00,2022,,Jefrey Arevalo Romero ,4.10869,-73.65484,PI,1,3a,OH_METALPFIA_I_7360,2022-08-01T00:00:00,BOGOTA SUR,ORIENTE,Zona1,S16892
OLT_FTTH_S7908_01,OLT_FTTH,ISAM7360 OH_METALVTIZ_I_7360_VILLAVICENCIO_VILLAORTIZ_1 / OLT_FTTH / OLT_FTTH_S7908_01,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S7908,"CALLE 17 C # 12B - 25, BARRIO VILLA ORTIZ VILLAVICENCIO.",P_3,OPERATING,S7908,VILLAVICENCIO_VILLA_ORTIZ,COLTEL,O_CAMSO,10.37.50.194,OH_METALVTIZ_I_7360_Villavicencio_VillaOrtiz_1,10.37.50.194 - OH_METALVTIZ_I_7360_Villavicencio_VillaOrtiz_1,SURORIENTE,SURORIENTE,D50,META,M50001,VILLAVICENCIO,50001000,VILLAVICENCIO,"7.156,00",",00","2.876,00",",00",",00","2.051,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,VILLAVICENCIO,META (VILLAVICENCIO/ACACIAS),ORIENTE,ORIENTE,Enero,ene-22,2022,,Jefrey Arevalo Romero ,4.13629,-73.6138,PI,3,4a,OH_METALVTIZ_I_7360,2022-01-01T00:00:00,BOGOTA SUR,ORIENTE,Zona1,S29533
OLT_FTTH_S23501_01,OLT_FTTH,MA5800 OH_METHICIBA_I_5800_VILLAVICENCIO_CEIBA_1 / OLT_FTTH / OLT_FTTH_S23501_01,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S23501,CALLE 31  15-73 C/LA CEIBA,P_3,OPERATING,S23501,VILLAVICENCIO_CEIBAS,COLTEL,O_CAMSO,10.37.52.126,OH_METHICIBA_I_5800_Villavicencio_Ceiba_1,10.37.52.126 - OH_METHICIBA_I_5800_Villavicencio_Ceiba_1,SURORIENTE,SURORIENTE,D50,META,M50001,VILLAVICENCIO,50001000,VILLAVICENCIO,"494,00",",00","1,00",",00",",00",",00",HUAWEI,DATOS,FIJA-MOVISTAR,INFRACO,VILLAVICENCIO,META (VILLAVICENCIO/ACACIAS),ORIENTE,ORIENTE,Abril,abr-22,2022,,Jefrey Arevalo Romero ,4.14456,-73.61667,PI,1,4a,OH_METHICIBA_I_5800,2022-03-01T00:00:00,BOGOTA SUR,ORIENTE,Zona1,S8890
OLT_FTTH_S20998_1,OLT_FTTH,MA5800T OH_METHIENZA_I_5800_VILLAVICENCIO_ESPERANZA / OLT_FTTH / OLT_FTTH_S20998_1,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S20998,CARRERA 48 # 13 - 220 VIII ETAPA LA ESPERANZA,P_1,OPERATING,S20998,VILLAVICENCIO_ESPERANZA,COLTEL,O_CAMSO,10.37.40.30,OH_METHIENZA_I_5800_Villavicencio_Esperanza,10.37.40.30 - OH_METHIENZA_I_5800_Villavicencio_Esperanza,SURORIENTE,SURORIENTE,D50,META,M50001,VILLAVICENCIO,50001000,VILLAVICENCIO,"2.254,00",",00","7.987,00",",00",",00","4.897,00",HUAWEI,DATOS,FIJA-MOVISTAR,INFRACO,VILLAVICENCIO,META (VILLAVICENCIO/ACACIAS),ORIENTE,ORIENTE,Enero,ene-22,2022,,Jefrey Arevalo Romero ,4.13277,-73.63582,Planta interna,8,4a,OH_METHIENZA_I_5800,2022-01-01T00:00:00,BOGOTA SUR,ORIENTE,Zona1,S16641
OLT_FTTH_S20998_02,OLT_FTTH,MA5800 OH_METHIENZB_I_5800_VILLAVICENCIO_ESPERANZA_2 / OLT_FTTH / OLT_FTTH_S20998_02,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S20998,CARRERA 48 # 13 - 220 VIII ETAPA LA ESPERANZA,P_1,OPERATING,S20998,VILLAVICENCIO_ESPERANZA,COLTEL,O_CAMSO,10.37.40.154,OH_METHIENZB_I_5800_Villavicencio_Esperanza_2,10.37.40.154 - OH_METHIENZB_I_5800_Villavicencio_Esperanza_2,SURORIENTE,SURORIENTE,D50,META,M50001,VILLAVICENCIO,50001000,VILLAVICENCIO,"4.083,00",",00","3.347,00",",00",",00","2.344,00",HUAWEI,DATOS,FIJA-MOVISTAR,INFRACO,VILLAVICENCIO,META (VILLAVICENCIO/ACACIAS),ORIENTE,ORIENTE,Enero,ene-22,2022,,Jefrey Arevalo Romero ,4.13277,-73.63582,Planta interna,8,4a,OH_METHIENZB_I_5800,2022-01-01T00:00:00,BOGOTA SUR,ORIENTE,Zona1,S13872
OLT_FTTH_S20998_03,OLT_FTTH,MA5800 OH_METHIENZC_I_5800_VILLAVICENCIO_ESPERANZA_3 / OLT_FTTH / OLT_FTTH_S20998_03,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S20998,CARRERA 48 # 13 - 220 VIII ETAPA LA ESPERANZA,P_1,OPERATING,S20998,VILLAVICENCIO_ESPERANZA,COLTEL,O_CAMSO,10.37.52.166,OH_METHIENZC_I_5800_Villavicencio_Esperanza_3,10.37.52.166 - OH_METHIENZC_I_5800_Villavicencio_Esperanza_3,SURORIENTE,SURORIENTE,D50,META,M50001,VILLAVICENCIO,50001000,VILLAVICENCIO,"7,00",",00","7,00",",00",",00","1,00",HUAWEI,DATOS,FIJA-MOVISTAR,INFRACO,VILLAVICENCIO,META (VILLAVICENCIO/ACACIAS),ORIENTE,ORIENTE,Agosto,ago-22,2022,,Jefrey Arevalo Romero ,4.13277,-73.63582,PI,2,4B,OH_METHIENZC_I_5800,2022-07-01T00:00:00,BOGOTA SUR,ORIENTE,Zona1,S10821
OLT_FTTH_S23492_02,OLT_FTTH,MA5800 OH_METHIVTIB_I_5800_VILLAVICENCIO_VILLAORTIZ_2 / OLT_FTTH / OLT_FTTH_S23492_02,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S7908,"CALLE 17 C # 12B - 25, BARRIO VILLA ORTIZ VILLAVICENCIO.",P_3,OPERATING,S7908,VILLAVICENCIO_VILLA_ORTIZ,COLTEL,O_CAMSO,10.37.60.74,OH_METHIVTIB_I_5800_Villavicencio_VillaOrtiz_2,10.37.60.74 - OH_METHIVTIB_I_5800_Villavicencio_VillaOrtiz_2,SURORIENTE,SURORIENTE,D50,META,M50001,VILLAVICENCIO,50001000,VILLAVICENCIO,"272,00",",00","1.571,00",",00",",00","1.018,00",HUAWEI,DATOS,FIJA-MOVISTAR,INFRACO,VILLAVICENCIO,META (VILLAVICENCIO/ACACIAS),ORIENTE,ORIENTE,Enero,ene-22,2022,,Jefrey Arevalo Romero ,4.13629,-73.6138,Planta interna,3,5A,OH_METHIVTIB_I_5800,2022-01-01T00:00:00,BOGOTA SUR,ORIENTE,Zona1,S10821
OLT_FTTH_S24440_03,OLT_FTTH,ISAM7360 OH_NARALCTRC_I_7360_PASTO_CENTRO_3 / OLT_FTTH / OLT_FTTH_S24440_03,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S24440,CR 23 CLL 17,P_1,OPERATING,S24440,PASTO_CENTRO,COLTEL,O_CAMCA,10.37.54.74,OH_NARALCTRC_I_7360_Pasto_Centro_3,10.37.54.74 - OH_NARALCTRC_I_7360_Pasto_Centro_3,SUROCCIDENTE,SUROCCIDENTE,D52,NARINO,M52001,PASTO,52001000,SAN JUAN DE PASTO,"32,00",",00","32,00",",00",",00","15,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,PASTO,NARINO (PASTO/IPIALES),SUR,SUROCCIDENTE,Julio,2026-07-23T00:00:00,2023,,Ysai Garcia Echeverri,1.21303,-77.2789,Salon Tx,9,A2,OH_NARALCTRC_I_7360,2023-06-01T00:00:00,SUROCCIDENTE,SUR,Zona1,S29446
OLT_FTTH_S24440_04,OLT_FTTH,ISAM7360 OH_NARALCTRD_I_7360_PASTO_CENTRO_4 / OLT_FTTH / OLT_FTTH_S24440_04,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S24440,CR 23 CLL 17,P_1,OPERATING,S24440,TELECOM CENTRO PASTO,COLTEL,O_CAMCA,10.37.65.246,OH_NARALCTRD_I_7360_Pasto_Centro_4,10.37.65.246 - OH_NARALCTRD_I_7360_Pasto_Centro_4,SUROCCIDENTE,SUROCCIDENTE,D52,NARINO,M52001,PASTO,52001000,SAN JUAN DE PASTO,0,0,0,0,0,0,NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,PASTO,NARINO (PASTO/IPIALES),SUR,SUROCCIDENTE,Noviembre,2026-11-24T00:00:00,2024,,Ysai Garcia Echeverri,1.21303,-77.2789,Salon Tx,9,A2,OH_NARALCTRD_I_7360,2024-10-01T00:00:00,SUROCCIDENTE,SUR,Zona1,S17124
OLT_FTTH_S23859_01,OLT_FTTH,ISAM7360 OH_NARALCTRO_I_7360_PASTO_CENTRO_1 / OLT_FTTH / OLT_FTTH_S23859_01,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S24440,CR 23 CLL 17,P_1,OPERATING,S24440,PASTO_CENTRO,COLTEL,O_CAMCA,10.37.50.158,OH_NARALCTRO_I_7360_Pasto_Centro_1,10.37.50.158 - OH_NARALCTRO_I_7360_Pasto_Centro_1,SUROCCIDENTE,SUROCCIDENTE,D52,NARINO,M52001,PASTO,52001000,SAN JUAN DE PASTO,"2.692,00",",00","1.647,00",",00",",00","582,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,PASTO,NARINO (PASTO/IPIALES),SUR,SUROCCIDENTE,Enero,ene-22,2022,,Ysai Garcia Echeverri,1.21303,-77.2789,Transmisión Piso2,9,3B,OH_NARALCTRO_I_7360,2022-01-01T00:00:00,SUROCCIDENTE,SUR,Zona1,S17244
OLT_FTTH_S23859_02,OLT_FTTH,MA5800 OH_NARHICTRB_I_5800_PASTO_CENTRO_2 / OLT_FTTH / OLT_FTTH_S23859_02,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S24440,CR 23 CLL 17,P_1,OPERATING,S24440,PASTO_CENTRO,COLTEL,O_CAMCA,10.37.60.82,OH_NARHICTRB_I_5800_Pasto_Centro_2,10.37.60.82 - OH_NARHICTRB_I_5800_Pasto_Centro_2,SUROCCIDENTE,SUROCCIDENTE,D52,NARINO,M52001,PASTO,52001000,SAN JUAN DE PASTO,"282,00",",00","246,00",",00",",00","76,00",HUAWEI,DATOS,FIJA-MOVISTAR,INFRACO,PASTO,NARINO (PASTO/IPIALES),SUR,SUROCCIDENTE,Enero,ene-22,2022,,Ysai Garcia Echeverri,1.21303,-77.2789,Transmisión Piso2,9,2B,OH_NARHICTRB_I_5800,2022-01-01T00:00:00,SUROCCIDENTE,SUR,Zona1,S17244
OLT_FTTH_S23868_02,OLT_FTTH,MA5800 OH_NARHIILEB_I_5800_IPIALES_CENTRO_2 / OLT_FTTH / OLT_FTTH_S23868_02,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S23868,CR 6  12-18,P_2,OPERATING,S23868,IPIALES_CENTRO,COLTEL,O_CAMCA,10.37.60.70,OH_NARHIILEB_I_5800_Ipiales_Centro_2,10.37.60.70 - OH_NARHIILEB_I_5800_Ipiales_Centro_2,SUROCCIDENTE,SUROCCIDENTE,D52,NARINO,M52356,IPIALES,52356000,IPIALES,"1.997,00",",00","393,00",",00",",00","115,00",HUAWEI,DATOS,FIJA-MOVISTAR,INFRACO,IPIALES,NARINO (PASTO/IPIALES),SUR,SUROCCIDENTE,Enero,ene-22,2022,,Ysai Garcia Echeverri,0.82472,-77.63756,Transmisión Piso2,2,0A,OH_NARHIILEB_I_5800,2022-01-01T00:00:00,SUROCCIDENTE,SUR,Zona1,S17400
OLT_FTTH_S23868_01,OLT_FTTH,MA5800 OH_NARHIILES_I_5800_IPIALES_CENTRO / OLT_FTTH / OLT_FTTH_S23868_01,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S23868,CR 6  12-18,P_2,OPERATING,S23868,IPIALES_CENTRO,COLTEL,O_CAMCA,10.37.50.238,OH_NARHIILES_I_5800_Ipiales_Centro,10.37.50.238 - OH_NARHIILES_I_5800_Ipiales_Centro,SUROCCIDENTE,SUROCCIDENTE,D52,NARINO,M52356,IPIALES,52356000,IPIALES,"3.300,00",",00","3.060,00",",00",",00","590,00",HUAWEI,DATOS,FIJA-MOVISTAR,INFRACO,IPIALES,NARINO (PASTO/IPIALES),SUR,SUROCCIDENTE,Enero,ene-22,2022,,Ysai Garcia Echeverri,0.82472,-77.63756,Transmisión Piso2,2,0A,OH_NARHIILES_I_5800,2022-01-01T00:00:00,SUROCCIDENTE,SUR,Zona1,S17400
OLT_FTTH_S23730_02,OLT_FTTH,MA5800T OH_NARHIVLEB_I_5800_PASTO_VERSALLES_2 / OLT_FTTH / OLT_FTTH_S23730_02,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S23730,CR 35A  17-93 - VERSALLES,P_2,OPERATING,S23730,PASTO_VERSALLES,COLTEL,O_CAMCA,10.37.51.30,OH_NARHIVLEB_I_5800_Pasto_Versalles_2,10.37.51.30 - OH_NARHIVLEB_I_5800_Pasto_Versalles_2,SUROCCIDENTE,SUROCCIDENTE,D52,NARINO,M52001,PASTO,52001000,SAN JUAN DE PASTO,"490,00",",00","68,00",",00",",00","50,00",HUAWEI,DATOS,FIJA-MOVISTAR,INFRACO,PASTO,NARINO (PASTO/IPIALES),SUR,SUROCCIDENTE,Enero,ene-22,2022,,Ysai Garcia Echeverri,1.224123,-77.285023,Transmisión Piso2,1,8,OH_NARHIVLEB_I_5800,2022-01-01T00:00:00,SUROCCIDENTE,SUR,Zona1,S17225
OLT_FTTH_S23730_01,OLT_FTTH,MA5800T OH_NARHIVLES_I_5800_PASTO_VERSALLES / OLT_FTTH / OLT_FTTH_S23730_01,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S23730,CR 35A  17-93 - VERSALLES,P_2,OPERATING,S23730,PASTO_VERSALLES,COLTEL,O_CAMCA,10.37.50.54,OH_NARHIVLES_I_5800_Pasto_Versalles,10.37.50.54 - OH_NARHIVLES_I_5800_Pasto_Versalles,SUROCCIDENTE,SUROCCIDENTE,D52,NARINO,M52001,PASTO,52001000,SAN JUAN DE PASTO,"2.104,00",",00","6.053,00",",00",",00","3.651,00",HUAWEI,DATOS,FIJA-MOVISTAR,INFRACO,PASTO,NARINO (PASTO/IPIALES),SUR,SUROCCIDENTE,Enero,ene-22,2022,,Ysai Garcia Echeverri,1.224123,-77.285023,Transmisión Piso2,1,8,OH_NARHIVLES_I_5800,2022-01-01T00:00:00,SUROCCIDENTE,SUR,Zona1,S17225
OLT_FTTH_S287_04,OLT_FTTH,ISAM7360 OH_NORALAERD_I_7360_CUCUTA_AVCERO_4 / OLT_FTTH / OLT_FTTH_S287_04,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S287,AVENIDA CERO ENTRE CALLES 10 Y 11 ESQUINAS.,P_1,OPERATING,S287,CUCUTA_AV_CERO,COLTEL,O_CAMBU,10.37.53.90,OH_NORALAERD_I_7360_Cucuta_AVCero_4,10.37.53.90 - OH_NORALAERD_I_7360_Cucuta_AVCero_4,NORORIENTE,NORORIENTE,D54,NORTE DE SANTANDER,M54001,SAN JOSE DE CUCUTA,54001000,CUCUTA,"5,00",",00","5,00",",00",",00","3,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,SAN JOSE DE CUCUTA,NORTE DE SANTANDER (CUCUTA),ORIENTE,ORIENTE,Enero,ene-23,2023,,Juan Pablo Niño Daza,7.887151,-72.497837,Transmision Piso 1,B,1,OH_NORALAERD_I_7360,2022-12-01T00:00:00,ORIENTE,ORIENTE,Zona1,S17225
OLT_FTTH_S287_05,OLT_FTTH,ISAM7360 OH_NORALAERE_I_7360_CUCUTA_AVCERO_5 / OLT_FTTH / OLT_FTTH_S287_05,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S287,AVENIDA CERO ENTRE CALLES 10 Y 11 ESQUINAS.,P_1,OPERATING,S287,CUCUTA_AV_CERO,COLTEL,O_CAMBU,10.37.55.158,OH_NORALAERE_I_7360_Cucuta_AVCero_5,10.37.55.158 - OH_NORALAERE_I_7360_Cucuta_AVCero_5,NORORIENTE,NORORIENTE,D54,NORTE DE SANTANDER,M54001,SAN JOSE DE CUCUTA,54001000,CUCUTA,"425,00",",00","4.050,00",",00",",00","1.760,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,SAN JOSE DE CUCUTA,NORTE DE SANTANDER (CUCUTA),ORIENTE,ORIENTE,Enero,ene-22,2022,,Juan Pablo Niño Daza,7.887151,-72.497837,Transmisión,B,A,OH_NORALAERE_I_7360,2022-01-01T00:00:00,ORIENTE,ORIENTE,Zona1,S17260
OLT_FTTH_S21557_02,OLT_FTTH,ISAM7360 OH_NORALLTAB_I_7360_CUCUTA_LIBERTAD_2 / OLT_FTTH / OLT_FTTH_S21557_02,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S21557,CLL 18A NO 16-03 BARRIO LA LIBERTAD,P_3,OPERATING,S21557,CUCUTA_LA_LIBERTAD,COLTEL,O_CAMBU,10.37.53.94,OH_NORALLTAB_I_7360_Cucuta_Libertad_2,10.37.53.94 - OH_NORALLTAB_I_7360_Cucuta_Libertad_2,NORORIENTE,NORORIENTE,D54,NORTE DE SANTANDER,M54001,SAN JOSE DE CUCUTA,54001000,CUCUTA,"7,00",",00","7,00",",00",",00","2,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,SAN JOSE DE CUCUTA,NORTE DE SANTANDER (CUCUTA),ORIENTE,ORIENTE,Abril,abr-23,2023,,Juan Pablo Niño Daza,7.88493,-72.47391,Transmision Piso 1,1,5,OH_NORALLTAB_I_7360,2023-03-01T00:00:00,ORIENTE,ORIENTE,Zona1,S17260
OLT_FTTH_S21557_03,OLT_FTTH,ISAM7360 OH_NORALLTAC_I_7360_CUCUTA_LIBERTAD_3 / OLT_FTTH / OLT_FTTH_S21557_03,3289,ACCESO FIJO \ PS FIJO \ DSLAM,S21557,CLL 18A NO 16-03 BARRIO LA LIBERTAD,P_3,OPERATING,S21557,CUCUTA_LA_LIBERTAD,COLTEL,O_CAMBU,10.37.55.202,OH_NORALLTAC_I_7360_Cucuta_Libertad_3,10.37.55.202 - OH_NORALLTAC_I_7360_Cucuta_Libertad_3,NORORIENTE,NORORIENTE,D54,NORTE DE SANTANDER,M54001,SAN JOSE DE CUCUTA,54001000,CUCUTA,"3.690,00",",00","1.041,00",",00",",00","681,00",NOKIA,DATOS,FIJA-MOVISTAR,INFRACO,SAN JOSE DE CUCUTA,NORTE DE SANTANDER (CUCUTA),ORIENTE,ORIENTE,Enero,ene-22,2022,,Juan Pablo Niño Daza,7.88493,-72.47391,Equipos Piso 1,1,1,OH_NORALLTAC_I_7360,2022-01-01T00:00:00,ORIENTE,ORIENTE,Zona1,S17260
